date,db,label,score,car_number,mark,file
20231116,78,Printer,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,76,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,76,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,77,Train,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,79,Rail transport,0.8515625,116,1,20231116_skytrain_car_116.txt
20231116,81,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,81,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,78,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,77,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,76,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,77,Bird,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,78,Bird,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,79,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,79,Vehicle,0.5,116,1,20231116_skytrain_car_116.txt
20231116,86,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,85,Vehicle,0.5,116,1,20231116_skytrain_car_116.txt
20231116,84,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,83,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,64,Inside/small room,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,65,Inside/small room,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,64,Inside/small room,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,63,Inside/small room,0.5,116,1,20231116_skytrain_car_116.txt
20231116,64,Inside/small room,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,65,Writing,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,65,Inside/small room,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,64,Mechanical fan,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,63,Writing,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,64,Writing,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,73,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,75,Music,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,76,Music,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,75,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,72,Music,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,74,Music,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,77,Music,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,76,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,73,Speech,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,75,Speech,0.91796875,116,1,20231116_skytrain_car_116.txt
20231116,77,Speech,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,86,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,87,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,87,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,86,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,87,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,88,Pigeon/dove,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,90,Wild animals,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,94,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,87,Wild animals,0.890625,116,1,20231116_skytrain_car_116.txt
20231116,83,Bird,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,83,Bird,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,89,Thunderstorm,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,85,Wild animals,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,94,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,92,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,89,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,90,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,91,Rail transport,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,91,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,90,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,90,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,90,Train,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,88,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,81,Wild animals,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,79,Wild animals,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,87,Thunderstorm,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,87,Thunderstorm,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,86,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Printer,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,83,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,80,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,84,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,83,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,80,Train,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,80,Vehicle,0.5,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,77,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,78,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,78,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,83,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,86,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,79,Speech,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,78,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,79,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,78,Train,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,79,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,78,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,78,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,78,Insect,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,79,Speech,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,81,Speech,0.890625,116,1,20231116_skytrain_car_116.txt
20231116,81,Speech,0.5,116,1,20231116_skytrain_car_116.txt
20231116,83,Bird,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,81,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,83,Vehicle,0.5,116,1,20231116_skytrain_car_116.txt
20231116,82,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,81,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,77,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,76,Speech,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,75,Speech,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,76,Speech,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,77,Speech,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,75,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,70,Alarm,0.5,116,1,20231116_skytrain_car_116.txt
20231116,71,Siren,0.5,116,1,20231116_skytrain_car_116.txt
20231116,76,Music,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,77,Music,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,75,Music,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,73,Speech,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,72,Speech,0.91796875,116,1,20231116_skytrain_car_116.txt
20231116,71,Speech,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,72,Speech,0.91796875,116,1,20231116_skytrain_car_116.txt
20231116,71,Speech,0.95703125,116,1,20231116_skytrain_car_116.txt
20231116,70,Speech,0.96875,116,1,20231116_skytrain_car_116.txt
20231116,69,Speech,0.95703125,116,1,20231116_skytrain_car_116.txt
20231116,75,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,74,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,73,Music,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,72,Music,0.5,116,1,20231116_skytrain_car_116.txt
20231116,73,Music,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,72,Music,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,83,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,82,Thunderstorm,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,85,Thunderstorm,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,85,Thunderstorm,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,88,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,87,Rumble,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,85,Wild animals,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,88,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,90,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,90,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,89,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,87,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Wild animals,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,86,Pigeon/dove,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,83,Train,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,85,Train,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,88,Vehicle,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,89,Vehicle,0.5,116,1,20231116_skytrain_car_116.txt
20231116,87,Vehicle,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,87,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,82,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,80,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,86,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,85,Train,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,87,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,88,Vehicle,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,86,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,87,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,87,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,81,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,84,Rail transport,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,91,Vehicle,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,87,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,84,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,84,Rail transport,0.8515625,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,80,Printer,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,86,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,82,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,79,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,79,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,79,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,83,Train,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,86,Train,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,86,Train,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,84,Vehicle,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,82,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,82,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,83,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,82,Subway/metro/underground,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,81,Subway/metro/underground,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,82,Owl,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,93,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,89,Speech,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,90,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,89,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,90,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,88,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,88,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,86,Subway/metro/underground,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,79,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,78,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,78,Rail transport,0.66796875,116,1,20231116_skytrain_car_116.txt
20231116,80,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,79,Speech,0.5,116,1,20231116_skytrain_car_116.txt
20231116,80,White noise,0.5,116,1,20231116_skytrain_car_116.txt
20231116,89,Wild animals,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,87,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,88,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Bird,0.5,116,1,20231116_skytrain_car_116.txt
20231116,82,Subway/metro/underground,0.5,116,1,20231116_skytrain_car_116.txt
20231116,81,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,82,Rumble,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,83,Wild animals,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,92,Music,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,88,Pigeon/dove,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,87,Pigeon/dove,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,85,Bird,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,87,Speech,0.5,116,1,20231116_skytrain_car_116.txt
20231116,87,Vehicle,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,85,Music,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,84,Rail transport,0.890625,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,83,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,84,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,82,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,86,Rail transport,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,88,Train,0.8515625,116,1,20231116_skytrain_car_116.txt
20231116,89,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,84,Rail transport,0.91796875,116,1,20231116_skytrain_car_116.txt
20231116,81,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,81,Train,0.5859375,116,1,20231116_skytrain_car_116.txt
20231116,80,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,82,Rail transport,0.8515625,116,1,20231116_skytrain_car_116.txt
20231116,82,Rail transport,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,85,Train,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,85,Vehicle,0.96875,116,1,20231116_skytrain_car_116.txt
20231116,84,Vehicle,0.9921875,116,1,20231116_skytrain_car_116.txt
20231116,86,Rail transport,0.890625,116,1,20231116_skytrain_car_116.txt
20231116,85,Rail transport,0.8515625,116,1,20231116_skytrain_car_116.txt
20231116,84,Vehicle,0.98046875,116,1,20231116_skytrain_car_116.txt
20231116,86,Rail transport,0.95703125,116,1,20231116_skytrain_car_116.txt
20231116,88,Rail transport,0.890625,116,1,20231116_skytrain_car_116.txt
20231116,88,Rail transport,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,88,Rail transport,0.91796875,116,1,20231116_skytrain_car_116.txt
20231116,88,Train,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,89,Music,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,88,Train,0.5,116,1,20231116_skytrain_car_116.txt
20231116,86,Rail transport,0.5,116,1,20231116_skytrain_car_116.txt
20231116,90,Music,0.80078125,116,1,20231116_skytrain_car_116.txt
20231116,79,Vehicle,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,81,Pigeon/dove,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,82,Bird,0.73828125,116,1,20231116_skytrain_car_116.txt
20231116,80,Wild animals,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,80,Animal,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,81,Wild animals,0.5,116,1,20231116_skytrain_car_116.txt
20231116,81,Pigeon/dove,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,74,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,75,Spray,0.5,116,1,20231116_skytrain_car_116.txt
20231116,69,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,70,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,71,Speech,0.4140625,116,1,20231116_skytrain_car_116.txt
20231116,72,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,72,Speech,0.33203125,116,1,20231116_skytrain_car_116.txt
20231116,72,Speech,0.5859375,116,1,20231116_skytrain_car_116.txt
20231117,67,Speech,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,66,Speech,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,66,White noise,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,66,White noise,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,69,Speech,0.5,442,3,20231117_skytrain_car_442.txt
20231117,75,Music,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,75,Music,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,74,Music,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,66,Snoring,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,81,Rail transport,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,77,Train,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,77,Train,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,76,Train,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,75,Train,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,75,Train,0.5,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.8515625,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,77,Train,0.5,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,78,Train,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,78,Train,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.5,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,79,Steam,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,79,Steam,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,77,Steam,0.5,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.5,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,75,Vehicle,0.5,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,76,Train,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.91796875,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,78,Vehicle,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,80,Rail transport,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,79,Subway/metro/underground,0.5,442,3,20231117_skytrain_car_442.txt
20231117,78,Vehicle,0.5,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.5,442,3,20231117_skytrain_car_442.txt
20231117,77,Vehicle,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,77,Train,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.91796875,442,3,20231117_skytrain_car_442.txt
20231117,75,Train,0.890625,442,3,20231117_skytrain_car_442.txt
20231117,79,Train,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,80,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,81,Rail transport,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,81,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,79,Train,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,78,Train,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,80,Train,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,78,Train,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.8515625,442,3,20231117_skytrain_car_442.txt
20231117,74,Rail transport,0.8515625,442,3,20231117_skytrain_car_442.txt
20231117,74,Train,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,75,Train,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.33203125,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,76,Vehicle,0.4140625,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,75,Train,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,74,Rail transport,0.5,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.80078125,442,3,20231117_skytrain_car_442.txt
20231117,75,Rail transport,0.66796875,442,3,20231117_skytrain_car_442.txt
20231117,76,Rail transport,0.5859375,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,78,Rail transport,0.890625,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.8515625,442,3,20231117_skytrain_car_442.txt
20231117,77,Rail transport,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,78,Train,0.73828125,442,3,20231117_skytrain_car_442.txt
20231117,79,Rail transport,0.91796875,442,3,20231117_skytrain_car_442.txt
